,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),runaway (rate),"sex offenses, forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
20,6075012202,949664,472.0,472.0,362.0,65.0,1.0,51.0,0.0,0.0,6.0,5.0,2.0,102.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0,1.0,0.0,4.0,32.0,112.0,0.0,2.0,2.0,9.0,0.0,4.0,0.0,0.0,1.0,3.0,4.0,8.0,5.0,88.0,13.0,20,7.5,1.57,(X),2356,31.9,1497,19.4,69.2,9.9,11.0,14.5,127,309,0.16,10.0,32.9,22.2,5.0,84.5,75.4,40.6,10.8,13.9,8.0,24,9.2,6.7,8.0,(X),623,22699,38891,80.5,9024,16.1,21.7,6.6,8862,14.8,9.3,0.4,(X),(X),10.0,(X),9.5,7.8,96.0,4.8,**,-,77.2,0.0,16.0,52.2,10.0,1.7,1371,8.5,2598,(X),8.6,47.7,17.8,8.6,33.8,0.4244482173174873,21.646859083191853,2.5466893039049237,2.1222410865874366,0.8488964346349746,43.293718166383705,1.697792869269949,0.0,1.2733446519524618,1.2733446519524618,0.8488964346349746,2.1222410865874366,0.4244482173174873,0.0,1.697792869269949,47.53820033955858,0.8488964346349746,0.8488964346349746,3.8200339558573857,0.0,1.697792869269949,0.0,1.2733446519524618,1.697792869269949,3.395585738539898,2.1222410865874366,37.35144312393888,5.517826825127335
21,6075012301,1438580,715.0,715.0,512.0,87.0,0.0,56.0,0.0,0.0,11.0,15.0,1.0,143.0,14.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,39.0,0.0,5.0,29.0,73.0,137.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,8.0,4.0,126.0,7.0,21,8.5,1.45,(X),1970,56.4,1354,46.4,83.4,8.6,6.6,10.9,142,286,0.14,8.7,29.8,36.0,5.9,67.3,47.8,66.7,39.4,7.5,9.6,31,9.0,8.1,8.4,(X),284,11655,18914,75.1,4079,4.1,10.0,9.0,952,10.2,5.9,0.2,(X),(X),4.7,(X),9.2,7.4,100.0,8.9,**,-,92.0,100.0,15.1,52.2,21.3,1.3,1338,6.6,1974,(X),8.5,36.3,16.0,9.7,41.6,0.0,28.426395939086294,5.583756345177665,7.614213197969543,0.5076142131979695,72.58883248730965,7.106598984771574,0.5076142131979695,0.5076142131979695,4.060913705583756,0.0,19.79695431472081,0.0,2.5380710659898478,14.720812182741117,69.54314720812182,0.0,0.5076142131979695,10.152284263959391,0.0,1.015228426395939,0.5076142131979695,0.0,6.598984771573604,4.060913705583756,2.030456852791878,63.95939086294416,3.553299492385787
22,6075012302,788704,392.0,392.0,230.0,95.0,0.0,41.0,0.0,0.0,9.0,12.0,2.0,47.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,5.0,17.0,36.0,79.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,10.0,3.0,67.0,1.0,22,5.6,1.36,(X),2248,39.3,1654,23.7,67.6,8.4,9.1,18.3,157,224,0.09,7.4,38.2,22.0,0.6,90.8,47.0,42.9,17.8,5.8,7.1,0,5.0,6.8,8.3,(X),512,25813,38944,73.2,6736,14.0,12.2,9.2,5686,10.6,6.5,0.1,(X),(X),8.7,(X),9.8,5.9,**,7.2,**,-,80.8,-,7.9,56.0,20.8,1.4,1654,5.1,2306,(X),11.1,48.0,9.5,10.2,40.6,0.0,18.238434163701065,4.00355871886121,5.338078291814946,0.889679715302491,20.907473309608537,4.893238434163701,0.0,0.0,0.4448398576512455,0.4448398576512455,11.565836298932384,0.0,2.2241992882562274,7.562277580071173,35.14234875444839,0.0,0.4448398576512455,4.00355871886121,0.0,0.4448398576512455,0.0,1.779359430604982,4.00355871886121,4.448398576512455,1.3345195729537365,29.80427046263345,0.4448398576512455
23,6075012401,2706140,1345.0,1345.0,1125.0,100.0,0.0,69.0,0.0,0.0,6.0,14.0,3.0,507.0,13.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,9.0,2.0,2.0,35.0,81.0,294.0,0.0,0.0,1.0,33.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0,8.0,2.0,225.0,22.0,23,3.6,1.84,(X),3998,57.7,2178,45.5,79.1,7.3,10.7,9.4,207,657,0.23,5.7,10.4,20.2,6.9,59.3,72.7,67.3,17.5,14.3,10.2,51,11.7,6.7,9.6,(X),775,19974,26726,70.6,5661,10.5,10.8,7.7,2025,17.0,5.9,0.1,(X),(X),4.3,(X),9.5,9.5,65.0,8.0,**,-,91.7,100.0,29.8,66.8,15.0,1.4,2088,2.8,4081,(X),11.4,49.3,3.7,6.8,22.7,0.0,17.258629314657327,1.5007503751875937,3.5017508754377187,0.7503751875937968,126.81340670335167,3.251625812906453,0.0,0.2501250625312656,1.5007503751875937,0.0,2.2511255627813904,0.5002501250625312,0.5002501250625312,8.754377188594297,73.53676838419209,0.0,0.2501250625312656,8.254127063531765,0.0,1.250625312656328,0.0,1.250625312656328,0.2501250625312656,2.0010005002501248,0.5002501250625312,56.27813906953477,5.5027513756878434
24,6075012402,2726260,1355.0,1355.0,882.0,341.0,1.0,83.0,0.0,0.0,6.0,101.0,2.0,284.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,28.0,3.0,35.0,39.0,72.0,336.0,0.0,2.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,7.0,38.0,15.0,3.0,233.0,19.0,24,5.1,1.43,(X),2791,35.8,1947,22.4,64.2,8.3,8.9,21.3,224,351,0.11,8.7,39.1,26.0,3.0,86.3,40.5,46.8,17.5,7.1,6.3,0,6.2,6.9,7.7,(X),882,19792,43524,88.7,11202,9.9,12.1,4.2,7843,12.6,5.7,0.4,(X),(X),8.4,(X),8.1,3.8,7.9,8.6,158421,389800,80.6,3.5,5.4,61.9,24.4,1.6,1789,6.2,3194,(X),9.1,48.8,9.0,8.8,38.9,0.3582945180938732,29.738445001791472,2.149767108563239,36.18774632748119,0.7165890361877464,101.75564313865998,3.2246506628448586,0.0,2.508061626657112,1.7914725904693658,0.7165890361877464,10.032246506628448,1.0748835542816195,12.540308133285562,13.973486205661054,120.38695807954139,0.7165890361877464,0.0,7.165890361877463,0.0,1.7914725904693658,0.0,2.508061626657112,13.615191687567181,5.374417771408098,1.0748835542816195,83.48262271587245,6.807595843783591
25,6075012501,3392232,1686.0,1686.0,1273.0,283.0,1.0,97.0,0.0,0.0,9.0,55.0,4.0,546.0,12.0,0.0,0.0,0.0,4.0,15.0,0.0,4.0,13.0,10.0,13.0,15.0,98.0,459.0,1.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,12.0,14.0,3.0,244.0,25.0,25,6.1,1.53,(X),3211,33.7,2094,30.7,85.1,7.5,6.2,13.7,171,331,0.12,7.5,24.0,41.8,3.4,70.9,39.9,47.8,23.4,10.3,7.3,0,7.2,6.6,6.8,(X),561,12555,20611,89.6,3456,11.8,12.1,3.7,1844,19.6,8.3,**,(X),(X),5.8,(X),9.5,4.2,88.4,4.7,***,"1,000,000+",87.0,100.0,4.6,65.0,8.8,-,1930,5.4,3358,(X),8.8,43.4,10.7,7.1,36.3,0.3114294612270321,30.20865773902211,2.8028651510432887,17.128620367486764,1.2457178449081283,170.04048582995952,3.737153534724385,0.0,1.2457178449081283,4.671441918405481,1.2457178449081283,4.048582995951417,3.114294612270321,4.048582995951417,4.671441918405481,142.94612270320772,0.0,0.3114294612270321,8.097165991902834,0.3114294612270321,0.3114294612270321,0.0,0.9342883836810962,3.737153534724385,4.360012457178449,0.9342883836810962,75.98878853939583,7.785736530675802
26,6075012502,1865124,927.0,927.0,667.0,139.0,1.0,42.0,0.0,0.0,2.0,22.0,5.0,276.0,9.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,3.0,4.0,21.0,84.0,239.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,12.0,0.0,164.0,6.0,26,6.7,1.66,(X),3619,51.0,2178,47.3,79.4,9.8,6.1,15.3,188,737,0.28,5.8,11.9,32.5,4.6,59.3,39.1,55.2,38.1,9.0,9.3,0,11.7,8.7,9.5,(X),724,12240,17718,81.8,3509,14.1,12.8,11.0,1013,26.1,10.2,0.1,(X),(X),5.0,(X),10.0,4.7,**,6.7,**,-,90.2,-,11.3,46.5,10.4,1.4,2012,7.3,3895,(X),6.4,22.8,17.3,9.1,48.7,0.27631942525559544,11.60541586073501,0.5526388505111909,6.0790273556231,1.3815971262779772,76.26416137054434,2.486874827300359,0.0,0.5526388505111909,1.6579165515335728,0.27631942525559544,1.6579165515335728,0.8289582757667864,1.1052777010223818,5.802707930367505,66.04034263608732,0.0,0.27631942525559544,2.2105554020447635,0.0,0.0,0.0,1.9342359767891681,1.6579165515335728,3.3158331030671455,0.0,45.31638574191766,1.6579165515335728
27,6075012601,24144,12.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,27,3.0,1.58,(X),2272,18.0,1439,3.6,80.3,9.5,7.6,20.3,122,290,0.15,7.2,83.1,7.2,5.3,96.4,35.9,21.7,15.6,7.7,2.5,12,2.9,4.0,6.9,(X),151,94191,130744,92.8,21282,8.9,8.2,3.4,14408,0.0,4.4,0.5,(X),(X),7.5,(X),11.1,2.6,13.7,7.1,***,"1,000,000+",26.3,12.7,0.0,30.4,14.2,3.6,1069,1.6,2272,(X),7.7,86.8,0.0,7.7,13.8,0.0,0.0,0.0,0.0,0.0,0.44014084507042256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44014084507042256,1.3204225352112677,0.0
28,6075012602,130780,65.0,65.0,30.0,18.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,28,6.1,1.73,(X),2990,14.3,1731,7.2,78.5,6.1,8.2,19.0,129,341,0.14,8.3,78.0,11.1,5.5,94.9,35.6,17.5,20.6,15.5,5.5,64,6.1,5.6,6.2,(X),321,127488,178234,94.6,28198,4.1,3.6,6.0,7494,2.1,2.7,0.4,(X),(X),6.6,(X),6.7,2.1,17.3,6.4,***,"1,000,000+",12.4,22.0,0.0,12.8,14.2,4.0,1157,1.2,2990,(X),3.6,93.1,0.0,4.7,10.0,0.0,2.0066889632107023,1.0033444816053512,0.0,0.0,2.0066889632107023,0.0,0.0,0.0,0.0,0.0,1.672240802675585,0.0,0.0,0.33444816053511706,6.68896321070234,0.0,0.0,1.3377926421404682,0.0,0.0,0.0,0.0,0.33444816053511706,0.6688963210702341,0.6688963210702341,1.672240802675585,0.33444816053511706
29,6075012700,40240,20.0,20.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,29,2.8,1.76,(X),3702,16.9,2101,2.4,76.6,6.0,7.8,16.8,130,265,0.10,7.2,76.2,7.8,3.2,96.9,41.4,17.7,13.6,10.7,1.5,54,2.4,4.6,4.6,(X),388,115116,158514,95.1,25364,7.5,7.8,3.1,27931,6.6,4.1,0.3,(X),(X),4.1,(X),9.3,2.8,15.4,6.4,***,"1,000,000+",12.6,32.9,1.7,28.6,24.8,3.4,1495,0.6,3702,(X),3.4,86.3,0.4,2.9,11.9,0.0,1.0804970286331712,0.0,0.0,0.0,0.5402485143165856,0.0,0.2701242571582928,0.0,0.0,0.0,0.2701242571582928,0.0,0.0,0.2701242571582928,0.5402485143165856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103727714748784,0.2701242571582928,0.0
30,6075012800,265584,132.0,132.0,74.0,37.0,0.0,15.0,0.0,0.0,3.0,1.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,12.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,14.0,2.0,30,4.5,1.90,(X),4441,20.2,2338,2.9,84.9,6.0,5.4,12.4,142,502,0.19,5.3,80.3,6.1,5.0,97.9,54.7,21.0,20.3,16.0,2.0,32,2.2,3.0,4.6,(X),730,108333,148083,96.3,24152,6.3,4.2,2.5,8021,2.5,3.5,0.4,(X),(X),5.7,(X),5.8,1.6,14.1,4.2,***,"1,000,000+",15.5,66.9,0.0,11.9,8.5,4.3,1299,0.6,4446,(X),4.1,85.4,0.4,3.6,13.9,0.0,3.3776176536816034,0.6755235307363207,0.22517451024544022,0.9006980409817609,2.2517451024544024,0.45034902049088044,0.22517451024544022,0.0,0.22517451024544022,0.0,1.5762215717180816,0.0,0.0,1.3510470614726413,9.68250394055393,0.0,0.0,0.45034902049088044,0.0,0.0,0.0,0.22517451024544022,0.22517451024544022,1.3510470614726413,0.22517451024544022,3.1524431434361633,0.45034902049088044
31,6075012901,52312,26.0,26.0,12.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31,2.8,1.63,(X),2442,15.7,1502,5.1,76.3,5.1,7.5,16.3,112,253,0.14,8.0,79.8,5.0,1.9,99.3,64.2,16.7,12.1,5.3,2.5,0,0.9,2.7,5.1,(X),269,99545,148868,94.7,21191,3.5,10.4,4.5,19452,0.0,2.6,0.4,(X),(X),7.0,(X),7.8,2.5,19.0,4.4,137360,857600,24.7,32.0,0.0,23.0,9.0,3.4,1176,0.8,2456,(X),3.9,80.0,0.6,5.1,21.4,0.0,1.2285012285012284,0.40950040950040945,0.0,0.8190008190008189,0.8190008190008189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190008190008189,4.504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40950040950040945,0.40950040950040945,0.0,0.0
32,6075012902,158948,79.0,79.0,43.0,13.0,0.0,10.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,16.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,32,3.2,1.53,(X),3157,20.3,2064,4.7,74.9,6.9,7.4,14.8,133,255,0.10,5.5,79.1,5.1,2.0,98.7,40.6,20.7,16.8,2.7,2.2,27,1.8,3.0,6.3,(X),263,98810,122856,95.0,17459,6.2,8.6,3.7,14166,0.0,3.6,0.3,(X),(X),8.0,(X),9.1,1.8,14.8,7.4,***,"1,000,000+",35.3,34.8,0.0,31.5,24.1,3.5,1459,0.3,3192,(X),7.5,80.7,0.2,7.3,18.7,0.0,3.1675641431738994,0.9502692429521697,0.31675641431738993,0.6335128286347799,0.6335128286347799,0.0,0.0,0.0,0.31675641431738993,0.31675641431738993,0.31675641431738993,0.0,0.31675641431738993,2.5340513145391195,5.068102629078239,0.31675641431738993,0.0,1.5837820715869497,0.0,0.6335128286347799,0.0,0.0,0.31675641431738993,1.2670256572695597,1.2670256572695597,1.2670256572695597,1.2670256572695597
33,6075013000,146876,73.0,73.0,49.0,15.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,16.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,33,4.1,1.62,(X),3828,15.2,2368,2.3,77.9,4.7,6.8,15.0,187,360,0.11,5.2,78.4,5.9,2.7,95.2,19.6,13.9,16.8,8.2,1.7,41,3.5,2.6,5.9,(X),326,106157,135342,96.6,22685,11.4,5.2,2.7,18406,4.3,5.0,0.4,(X),(X),7.7,(X),10.5,3.2,14.4,5.9,***,"1,000,000+",29.5,45.5,2.1,33.0,13.9,3.7,1607,0.9,3844,(X),4.0,87.9,0.5,3.5,10.1,0.0,1.8286311389759666,1.3061650992685476,0.0,0.0,2.6123301985370952,0.2612330198537095,0.2612330198537095,0.0,0.7836990595611285,0.2612330198537095,0.0,0.2612330198537095,0.0,0.2612330198537095,4.179728317659352,0.0,0.0,1.3061650992685476,0.0,0.2612330198537095,0.0,0.0,0.0,0.522466039707419,0.522466039707419,2.3510971786833856,0.2612330198537095
34,6075013101,70420,35.0,35.0,11.0,11.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,34,3.4,1.54,(X),3702,19.0,2404,6.0,64.3,6.0,10.6,15.1,154,351,0.12,3.5,89.6,2.6,4.2,99.4,51.4,21.3,11.9,8.7,2.8,79,0.9,1.6,6.7,(X),385,123750,158357,94.8,23091,3.3,6.3,3.5,26096,0.0,2.1,0.3,(X),(X),6.6,(X),8.6,4.1,17.3,7.6,137898,881100,25.0,30.7,3.6,23.4,22.0,3.5,1853,3.3,3776,(X),7.3,75.2,2.9,7.2,25.8,0.0,0.5402485143165856,0.5402485143165856,0.2701242571582928,0.2701242571582928,0.8103727714748784,0.0,0.0,0.5402485143165856,0.2701242571582928,0.0,0.2701242571582928,0.0,0.2701242571582928,0.5402485143165856,1.8908698001080497,0.2701242571582928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3506212857914641,0.2701242571582928,0.0
35,6075013102,56336,28.0,28.0,17.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,35,6.2,1.69,(X),2787,18.5,1654,1.1,71.7,6.2,8.4,19.6,88,278,0.16,5.4,80.3,11.9,2.8,98.1,60.7,20.9,29.1,7.0,1.2,28,1.6,4.2,6.4,(X),656,96513,160468,98.2,32062,1.7,10.0,1.7,10395,9.2,1.6,0.3,(X),(X),8.4,(X),11.4,3.9,25.6,6.4,***,"1,000,000+",38.8,49.7,3.3,31.8,15.6,3.8,1324,3.2,2899,(X),5.6,87.4,3.0,4.2,8.4,0.0,0.0,1.794043774668102,0.0,0.0,1.4352350197344816,0.3588087549336204,0.0,0.0,0.0,0.0,0.7176175098672408,0.0,0.0,0.3588087549336204,2.8704700394689633,0.0,0.0,0.3588087549336204,0.0,0.0,0.0,0.3588087549336204,0.0,0.0,0.0,0.7176175098672408,0.0
36,6075013200,58348,29.0,29.0,24.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,36,6.4,1.86,(X),4533,16.4,2433,4.3,83.6,6.9,5.1,15.3,173,618,0.21,3.8,86.7,6.1,6.0,98.8,35.1,21.3,31.4,16.9,2.4,92,1.3,2.7,4.8,(X),546,144284,261474,98.3,52712,1.5,4.4,1.4,41705,4.0,1.8,0.6,(X),(X),6.4,(X),10.5,1.3,15.2,8.0,***,"1,000,000+",17.8,56.1,0.8,34.7,17.5,4.7,1347,2.2,4558,(X),5.2,83.2,2.0,4.9,15.4,0.0,0.8824178248400617,0.44120891242003085,0.0,0.22060445621001543,0.44120891242003085,0.0,0.0,0.0,0.0,0.0,0.44120891242003085,0.0,0.0,0.0,1.1030222810500772,0.0,0.22060445621001543,0.22060445621001543,0.0,0.0,0.0,0.6618133686300463,0.0,0.0,0.0,1.3236267372600925,0.22060445621001543
37,6075013300,108648,54.0,54.0,27.0,7.0,0.0,7.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,37,4.1,2.17,(X),4039,16.5,1859,9.3,86.0,5.4,4.5,16.5,113,343,0.14,6.0,76.5,11.2,4.3,95.8,21.3,21.1,30.3,22.6,3.7,46,2.9,3.4,4.8,(X),752,118155,243888,96.0,48641,6.4,2.6,2.1,23643,1.6,4.5,0.4,(X),(X),5.3,(X),9.4,2.0,11.7,3.3,***,"1,000,000+",20.5,38.2,0.0,29.8,8.6,5.8,921,2.0,4147,(X),4.0,82.6,1.4,4.3,18.0,0.0,1.733102253032929,0.7427581084426839,0.2475860361475613,0.4951720722951226,0.0,0.4951720722951226,0.0,0.0,0.2475860361475613,0.0,0.2475860361475613,0.0,0.0,0.9903441445902452,3.466204506065858,0.0,0.0,0.0,0.0,0.2475860361475613,0.0,0.4951720722951226,0.0,0.4951720722951226,0.4951720722951226,0.7427581084426839,0.0
38,6075013400,42252,21.0,21.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38,6.8,1.96,(X),3720,20.3,1895,5.5,89.9,6.4,4.7,17.1,208,505,0.18,9.0,72.2,5.7,5.4,98.6,57.1,16.4,19.7,16.8,3.3,37,1.4,2.8,8.2,(X),503,116982,186329,96.9,46974,3.9,5.6,2.9,28903,0.0,2.8,0.5,(X),(X),8.9,(X),9.7,2.0,11.8,5.5,***,"1,000,000+",29.4,17.8,0.0,24.6,11.3,3.5,1290,4.6,3770,(X),5.5,85.5,5.8,4.6,9.3,0.0,0.5376344086021505,0.0,0.0,0.5376344086021505,0.26881720430107525,0.0,0.0,0.0,0.26881720430107525,0.0,0.0,0.0,0.0,0.26881720430107525,2.150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26881720430107525,0.26881720430107525
39,6075013500,191140,95.0,95.0,45.0,5.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,30.0,13.0,18.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,39,3.5,1.52,(X),2531,17.5,1669,3.8,72.6,4.7,5.4,9.9,117,186,0.08,5.3,83.2,6.8,2.1,98.0,22.0,14.7,14.7,5.9,2.2,0,2.0,2.2,4.7,(X),386,103698,136410,94.3,15574,7.2,4.8,3.0,10881,3.2,4.4,0.2,(X),(X),5.6,(X),5.1,2.5,16.2,6.5,***,"1,000,000+",24.9,44.9,1.6,18.5,25.2,3.1,1355,1.2,2570,(X),5.2,83.6,1.4,5.4,15.8,0.0,3.1608060055314104,0.7902015013828526,0.0,0.0,0.3951007506914263,0.0,0.0,0.3951007506914263,0.7902015013828526,0.3951007506914263,0.3951007506914263,0.0,0.0,11.853022520742789,7.111813512445673,0.0,0.0,1.9755037534571314,0.0,0.7902015013828526,0.3951007506914263,0.3951007506914263,0.3951007506914263,0.3951007506914263,1.1853022520742789,1.5804030027657052,0.0
40,6075015100,404412,201.0,201.0,134.0,50.0,0.0,9.0,0.0,0.0,4.0,7.0,3.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,5.0,5.0,7.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,2.0,32.0,0.0,40,6.0,1.32,(X),1959,33.3,1485,8.1,86.0,5.0,4.7,9.8,121,140,0.08,5.8,74.0,17.7,1.5,97.0,26.3,30.9,38.9,2.8,3.4,0,2.0,5.0,5.2,(X),183,81988,106516,94.2,12685,7.6,13.5,3.9,11431,0.0,4.2,0.3,(X),(X),7.7,(X),8.8,2.5,16.1,4.4,46960,602200,43.2,26.9,0.0,36.9,7.3,3.0,955,2.3,2000,(X),4.3,68.9,2.9,4.4,30.6,0.0,4.594180704441041,2.041858090862685,3.5732516590096988,1.5313935681470137,10.719754977029096,0.5104645227156712,0.0,0.5104645227156712,0.5104645227156712,0.0,10.209290454313425,0.0,2.5523226135783563,2.5523226135783563,31.648800408371617,0.0,0.0,0.5104645227156712,0.0,0.0,0.0,0.0,7.656967840735069,2.041858090862685,1.0209290454313424,16.33486472690148,0.0
